Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating,Adjusted_Average_Complexity,Play_Time_Category
17817,Monopoly: 60th Anniversary Edition (1935-1995),1995,BaseGame,5 to under 12,2,8,1.9,10,180,304,13,2,3,143,38,5.39615,1.64018592858652,Very_Long_Games
12840,For Honor and Glory: War of 1812 Land and Naval Battles,2005,BaseGame,12 to under 18,2,4,2.0,13,30,199,15,25,49,63,45,7.32063,1.711317698429467,Median_Games
23001,Tokar's Arcana,1998,BaseGame,12 to under 18,2,2,3.0,4,30,12,0,0,2,8,3,6.4375,2.422635396858934,Median_Games
48543,Field Command: Singapore 1942  Cards Expansion,2010,PremiumGame,5 to under 12,2,3,2.0,2,60,21,0,1,0,4,2,8.0,1.711317698429467,Average_Games
44199,Two Bridges,2008,BaseGame,5 to under 12,2,2,1.0,2,15,56,1,0,4,20,8,5.25,1.0,Short_Games
18105,Nichtlustig,2007,BaseGame,5 to under 12,2,4,1.3158,19,30,311,20,1,7,182,42,5.31538,1.2246341291640257,Median_Games
47195,Whac-A-Mole,2009,BaseGame,5 to under 12,2,4,1.0,4,10,69,0,0,1,16,7,4.60625,1.0,Short_Games
30809,Sneaks,2006,BaseGame,5 to under 12,2,8,1.0,7,25,47,11,0,0,24,17,4.9375,1.0,Median_Games
15045,Zoom Zoom Ka-Boom!!,2011,BaseGame,5 to under 12,3,6,2.0,2,30,29,1,6,14,30,9,6.82167,1.711317698429467,Median_Games
19911,Pizza Wars,1988,BaseGame,5 to under 12,2,8,1.0,1,20,35,2,5,3,11,10,4.56364,1.0,Median_Games
35635,Bombardment,2003,BaseGame,under 5,2,2,2.0,1,30,5,0,0,1,3,2,6.5,1.711317698429467,Median_Games
56981,Harry Potter and the Chamber of Secrets Aragog Chapter Game,2002,BaseGame,5 to under 12,2,2,1.0,1,10,1,0,0,0,1,0,3.5,1.0,Short_Games
22530,Rubik's Infinity,1998,BaseGame,under 5,2,2,1.0,1,10,33,3,2,3,8,4,4.375,1.0,Short_Games
27191,Panzerfaust: Armored Fist,2005,BaseGame,12 to under 18,2,8,1.0,1,180,8,0,0,0,2,0,5.5,1.0,Very_Long_Games
59764,Booh Booh Castle,2013,BaseGame,under 5,2,5,1.0,1,10,11,0,0,0,8,3,4.75,1.0,Short_Games
23695,Scirmish,1999,BaseGame,5 to under 12,2,2,1.5,2,15,13,1,2,3,7,4,6.14286,1.3556588492147337,Short_Games
54363,Core Worlds: Galactic Orders,2012,PremiumGame,5 to under 12,2,5,2.94,50,90,1912,34,125,269,714,232,8.08595,2.3799563349531656,Long_Games
56230,Winter: Reaction Cards,2012,PremiumGame,5 to under 12,2,6,3.5,8,90,325,12,13,16,53,21,7.91774,2.778294246073667,Long_Games
35665,The Massive Vs. The Masses: Gamorzilla the Giant Monster Vs. The Army,2007,BaseGame,under 5,2,2,2.0,1,20,6,0,2,4,5,3,6.2,1.711317698429467,Median_Games
28321,Zombies!!! 5: School's Out Forever,2006,PremiumGame,12 to under 18,2,6,1.5965,57,90,1722,63,31,117,634,128,6.27341,1.424301007113177,Long_Games
11181,Enemy Chocolatier,2006,BaseGame,5 to under 12,2,6,2.0741,54,60,623,21,39,94,292,156,6.65489,1.7640263398830904,Average_Games
16310,Packen Wir's!,1992,BaseGame,5 to under 12,2,5,1.6667,3,45,74,1,20,22,34,12,5.92059,1.4742355095429256,Median_Games
30245,1847: Pfalz,1992,BaseGame,12 to under 18,3,5,3.0,1,180,42,0,8,15,14,10,6.48214,2.422635396858934,Very_Long_Games
16306,Clue (Second Crime Scene Edition),2013,BaseGame,5 to under 12,2,6,1.6667,6,45,164,2,0,2,51,6,6.08039,1.4742355095429256,Median_Games
16331,24 Game,1988,BaseGame,5 to under 12,1,8,1.5,6,20,161,12,1,6,66,37,5.72788,1.3556588492147337,Median_Games
19882,Nick at Nite Classic TV Trivia Game,1996,BaseGame,5 to under 12,2,4,1.0,1,45,91,6,0,0,26,10,4.80769,1.0,Median_Games
66353,TimeBomb,2014,BaseGame,5 to under 12,4,6,1.0,1,30,23,0,15,64,27,12,6.79259,1.0,Median_Games
59027,Privateer: The Kilrathi Menace,2013,BaseGame,12 to under 18,1,4,4.0,1,35,2,0,1,0,1,0,9.0,3.1339530952884007,Median_Games
12985,Noble Treachery: The Last Alliance,2014,BaseGame,12 to under 18,4,6,2.2353,17,45,198,10,13,52,98,36,7.13673,1.8786907528699204,Median_Games
10128,The Great Fire of London 1666,2010,BaseGame,12 to under 18,3,6,2.5304,115,120,1683,85,142,446,1065,382,6.57392,2.106421578984436,Long_Games
15368,Creepers,2009,BaseGame,5 to under 12,2,2,2.5,2,30,45,0,3,35,33,14,6.98485,2.0669765476442,Median_Games
12213,Master Builder,2008,BaseGame,5 to under 12,2,4,2.0909,33,60,540,52,21,92,306,127,6.15474,1.7759764772167053,Average_Games
60503,Reviravolta,2013,BaseGame,5 to under 12,2,8,1.0,1,30,3,0,0,1,1,0,9.0,1.0,Median_Games
34554,Civil War Battles,2007,BaseGame,under 5,2,6,2.0,1,120,14,1,0,2,8,3,7.5,1.711317698429467,Long_Games
12707,Gold am Orinoko,2013,BaseGame,5 to under 12,2,4,1.5714,7,20,149,5,18,36,74,21,7.03324,1.4064469328825973,Median_Games
16573,Yamy,2010,BaseGame,5 to under 12,2,5,1.0,1,30,36,0,0,0,31,12,5.79677,1.0,Median_Games
26072,Peanut Panic,1994,BaseGame,under 5,2,4,1.0,1,20,3,0,1,5,2,0,7.0,1.0,Median_Games
17210,Play on Wordz,1984,BaseGame,5 to under 12,1,4,1.5,2,30,141,2,1,2,37,15,5.38649,1.3556588492147337,Median_Games
41032,Yotta Know Waterfowl,1982,BaseGame,under 5,2,4,2.0,1,10,2,0,0,0,3,0,5.33333,1.711317698429467,Short_Games
20901,Charlie Brown Plays Baseball,1995,BaseGame,under 5,2,2,1.0,1,20,6,2,1,0,2,3,5.5,1.0,Median_Games
64079,Spirit Island,2015,BaseGame,under 5,1,4,3.6667,3,120,8,0,25,144,12,13,8.875,2.896870906401859,Long_Games
16711,Big Picture Apples To Apples Game,2012,BaseGame,5 to under 12,4,6,1.0,4,30,110,5,1,4,46,7,5.68043,1.0,Median_Games
47201,Gruntz 15mm Sci-Fi,2010,BaseGame,5 to under 12,2,4,2.5714,7,90,69,0,2,6,20,10,7.475,2.117764631312064,Long_Games
10758,Epic Armageddon,2003,BaseGame,12 to under 18,2,8,3.2051,39,120,370,11,23,29,226,88,7.47716,2.568526656806817,Long_Games
25302,Hot Death Uno,2001,BaseGame,5 to under 12,2,16,1.25,4,60,20,0,1,4,21,9,6.45238,1.1778294246073666,Average_Games
50753,Kickbox Champion,2011,BaseGame,5 to under 12,2,2,2.0,1,20,5,0,0,0,3,1,9.66667,1.711317698429467,Median_Games
64254,Cubist: Additional Installation Cards,2014,PremiumGame,5 to under 12,2,4,1.0,1,40,93,2,3,7,7,7,7.5,1.0,Median_Games
47889,Za Dan,2009,BaseGame,5 to under 12,5,8,1.2,5,20,34,1,0,1,23,6,5.13913,1.1422635396858931,Median_Games
23896,Acronymble,1991,BaseGame,12 to under 18,4,8,2.0,1,60,8,1,0,4,4,4,8.17,1.711317698429467,Average_Games
35469,Pizza Box Football 2007 Expansion Game Booster,2007,PremiumGame,under 5,1,2,2.1429,7,90,59,7,5,10,22,9,6.90682,1.8129649975350377,Long_Games
42026,The Nasi Lemak Stand,2009,BaseGame,5 to under 12,1,1,1.5,2,10,15,0,0,8,4,3,6.0,1.3556588492147337,Short_Games
10966,Kings of Israel,2014,BaseGame,12 to under 18,2,4,2.5909,22,45,394,12,66,177,165,68,7.55727,2.1316353264314385,Median_Games
16316,Bezzerwizzer +,2009,BaseGame,5 to under 12,2,6,1.6667,3,60,71,1,3,8,40,13,5.85625,1.4742355095429256,Average_Games
23875,Das Hessing Spiel,2000,BaseGame,under 5,2,4,1.0,1,30,0,0,1,1,1,1,4.0,1.0,Median_Games
22533,Pfad-Finder,1992,BaseGame,5 to under 12,2,6,1.5,2,20,21,2,1,1,6,3,6.11667,1.3556588492147337,Median_Games
68611,Was passt wohin?,2012,BaseGame,under 5,1,2,1.0,1,10,2,0,0,0,2,1,6.0,1.0,Short_Games
63046,The Hoarder and the Gatekeeper,2014,BaseGame,5 to under 12,2,2,2.0,1,20,3,0,0,0,1,0,9.0,1.711317698429467,Median_Games
23043,Nak Naks,2003,BaseGame,5 to under 12,2,4,1.0,2,10,16,0,0,0,9,8,4.77778,1.0,Short_Games
11651,The Secret of Monte Cristo,2011,BaseGame,5 to under 12,2,4,2.4167,36,60,779,56,23,89,424,116,6.19042,2.0077237833650257,Average_Games
54777,Fallen City of Karez: Golden Dragon expansion,2012,PremiumGame,12 to under 18,2,5,1.0,1,120,166,18,0,7,24,16,4.88333,1.0,Long_Games
46443,Crosswalk,2009,BaseGame,5 to under 12,2,2,1.0,3,10,8,0,0,2,7,9,4.57143,1.0,Short_Games
11235,Dinosaurs of the Lost World,1987,BaseGame,5 to under 12,1,4,1.9024,41,90,564,26,67,108,352,179,6.5246,1.6418930910627507,Long_Games
12993,Swords of Sovereignty: Bouvines 1214  Worringen 1288,2012,BaseGame,under 5,2,2,2.4167,12,120,148,0,14,27,40,19,8.15,2.0077237833650257,Long_Games
11778,Stratego (Revised Edition),2008,BaseGame,5 to under 12,2,2,2.037,27,30,895,38,7,22,416,112,6.21546,1.737636453271357,Median_Games
11447,Dragon Valley,2012,BaseGame,12 to under 18,2,4,3.1,20,120,334,36,34,157,197,94,6.83416,2.493767166701881,Long_Games
60437,"Templar Queenie 2: The Secret Letters, The Tapestries & The Lamps",2013,PremiumGame,5 to under 12,2,5,3.0,1,60,169,4,0,2,18,7,6.91667,2.422635396858934,Average_Games
37763,Panzer Grenadier: First Axis,2008,PremiumGame,under 5,2,2,2.25,4,120,107,2,5,7,22,15,7.95,1.8891471230368333,Long_Games
15514,Trivial Pursuit Deluxe,2007,BaseGame,under 5,2,36,2.375,8,120,151,3,0,6,86,13,5.91454,1.978061835340517,Long_Games
36815,Planet der Sinne,2003,BaseGame,under 5,2,4,1.0,1,20,20,1,0,1,9,2,6.44444,1.0,Median_Games
36172,Moon Shot,2007,BaseGame,under 5,1,5,1.5,2,5,6,0,0,0,6,4,5.16667,1.3556588492147337,Very_Short_Games
29054,Jot,2005,BaseGame,5 to under 12,2,4,2.0,1,45,33,2,1,2,16,14,4.1875,1.711317698429467,Median_Games
58908,Atmosfear: The Ultimate Conflict,1997,BaseGame,12 to under 18,3,6,3.0,1,60,7,1,3,7,1,1,7.0,2.422635396858934,Average_Games
50144,SNCF: Germany Expansion,2011,PremiumGame,5 to under 12,3,6,2.0,4,30,99,4,7,5,13,15,7.53846,1.711317698429467,Median_Games
17178,Quick,2008,BaseGame,5 to under 12,2,6,1.0,2,30,66,6,0,2,32,10,5.39375,1.0,Median_Games
9996,Dschunke,2002,BaseGame,5 to under 12,3,4,2.5243,103,60,1327,86,50,104,942,277,6.72655,2.1020395802521303,Average_Games
15366,Hisss,2001,BaseGame,under 5,2,5,1.023,87,15,1362,54,16,46,722,374,5.60335,1.0235650397915346,Short_Games
13229,Farfalia,2004,BaseGame,5 to under 12,2,5,1.5263,19,35,375,41,5,14,159,92,6.12642,1.3743665046834284,Median_Games
11279,In Magnificent Style,2012,BaseGame,12 to under 18,1,2,1.75,20,60,291,7,33,98,136,67,7.44963,1.5334882738221003,Average_Games
61895,12 Realms: Ancestors Legacy,2015,PremiumGame,5 to under 12,1,6,1.5,2,60,207,5,7,31,20,16,7.1,1.3556588492147337,Average_Games
41610,Gold Rausch,2008,BaseGame,5 to under 12,3,5,1.0,1,30,14,0,0,0,5,0,4.6,1.0,Median_Games
11817,24/7: The Game,2006,BaseGame,5 to under 12,2,4,1.8889,36,20,276,24,8,32,209,109,6.5134,1.632290302133953,Median_Games
17900,Black Stories: Das Spiel,2008,BaseGame,under 5,3,13,1.0,2,20,97,3,0,1,38,15,4.82763,1.0,Median_Games
60695,Tokaido: Eriku,2013,PremiumGame,5 to under 12,2,5,1.8333,6,45,514,9,28,62,81,32,7.00309,1.5927410381012743,Median_Games
21293,Space Crusade: Eldar Attack,1991,PremiumGame,5 to under 12,2,5,2.5625,16,120,483,5,87,117,198,49,6.86818,2.111433903796042,Long_Games
28060,Fractie,1980,BaseGame,under 5,2,4,1.5,2,60,21,1,2,1,8,1,5.4375,1.3556588492147337,Average_Games
31628,Master Thieves: Expansion Cards,2006,PremiumGame,5 to under 12,2,8,1.6667,3,60,157,15,12,17,26,15,6.72692,1.4742355095429256,Average_Games
14689,Galaktico,2009,BaseGame,5 to under 12,2,3,3.0,11,40,48,6,8,38,37,11,6.7973,2.422635396858934,Median_Games
50356,Happy Holidays The Christmas Game,2010,BaseGame,5 to under 12,2,6,1.0,1,10,8,0,1,5,2,1,5.5,1.0,Short_Games
32796,Gammelgddan,1991,BaseGame,5 to under 12,2,5,1.0,2,30,12,1,0,0,11,6,5.27273,1.0,Median_Games
17086,Ligretto 2,2004,BaseGame,5 to under 12,2,2,1.0714,14,10,271,13,0,8,138,41,5.61268,1.050788083667864,Short_Games
29896,Wheels of Steel,2006,BaseGame,5 to under 12,2,4,1.5,2,60,26,0,7,30,9,9,6.55556,1.3556588492147337,Average_Games
64826,Dungeons & Dragons: Attack Wing  Stone Giant Elder Expansion Pack,2015,PremiumGame,12 to under 18,2,99,2.0,1,30,86,1,2,8,9,3,8.16667,1.711317698429467,Median_Games
33219,Office Gossip,2007,BaseGame,under 5,5,13,2.0,2,30,5,0,0,7,2,1,5.5,1.711317698429467,Median_Games
11037,The Omega Virus,1992,BaseGame,5 to under 12,1,4,1.8312,77,20,1267,106,59,147,728,318,6.28669,1.6041439537995632,Median_Games
28870,Monkeys!,2005,BaseGame,5 to under 12,2,4,1.0,4,20,59,6,0,2,21,9,4.69048,1.0,Median_Games
58755,Grabolo,2012,BaseGame,under 5,3,5,1.0,1,20,33,1,1,3,18,5,5.99444,1.0,Median_Games
16786,Maask,2004,BaseGame,5 to under 12,2,6,1.0,5,10,105,12,1,4,32,26,5.71875,1.0,Short_Games
54239,Super Dungeon Explore: Fireflow Denizens,2012,PremiumGame,5 to under 12,2,6,2.0,2,120,388,10,24,63,40,8,7.60262,1.711317698429467,Long_Games
57394,Star Wars: The Clone Wars  Kampf um Malastare,2013,BaseGame,5 to under 12,2,4,1.0,2,20,13,1,3,7,12,2,3.41667,1.0,Median_Games
42122,Planet Steam: Manipulator,2009,PremiumGame,12 to under 18,2,5,2.3333,3,120,219,11,25,29,30,14,7.41667,1.948399887316008,Long_Games
17676,Sagarian,2000,BaseGame,12 to under 18,3,6,1.5,2,60,77,7,2,1,40,17,5.0625,1.3556588492147337,Average_Games
24569,Minsk '41,1981,BaseGame,under 5,2,2,1.0,3,180,36,1,2,4,9,2,5.33333,1.0,Very_Long_Games
71173,Frana Antrtica,2017,BaseGame,under 5,2,2,1.0,2,30,12,0,0,1,7,5,5.4,1.0,Median_Games
59117,Star Trek: Catan  Federation Space Map Set,2013,PremiumGame,5 to under 12,3,4,2.6667,9,150,638,8,51,104,134,32,7.57958,2.1855532079723927,Very_Long_Games
10540,Isle of Trains,2014,BaseGame,12 to under 18,2,4,2.0,31,45,984,24,68,233,300,100,7.15915,1.711317698429467,Median_Games
22106,Veld Spoorweg,1997,BaseGame,12 to under 18,3,5,3.0,1,120,33,1,22,16,4,6,5.25,2.422635396858934,Long_Games
53522,Destined Hero,2012,BaseGame,12 to under 18,2,2,2.0,1,30,32,4,5,15,9,7,6.66667,1.711317698429467,Median_Games
14665,Beppo der Bock,2007,BaseGame,5 to under 12,2,4,1.1304,23,15,263,12,10,24,188,71,5.83713,1.0927558278752023,Short_Games
42401,Krakow 1325 AD: 3-player expansion,2009,PremiumGame,5 to under 12,3,3,2.3333,3,45,223,8,4,11,32,20,6.10313,1.948399887316008,Median_Games
17201,Rise or Fall,2011,BaseGame,5 to under 12,3,8,1.0,3,7,69,12,2,5,32,8,5.375,1.0,Very_Short_Games
13832,RAMbots,2001,BaseGame,5 to under 12,2,4,2.4545,11,30,71,0,0,6,57,41,6.72105,2.034611592365659,Median_Games
10664,Cockroach Salad,2007,BaseGame,5 to under 12,2,6,1.1567,134,20,2014,51,35,128,1409,298,6.21615,1.127756180012677,Median_Games
10628,Battle Above the Clouds,2010,BaseGame,under 5,2,2,3.7667,30,180,702,10,54,124,158,92,8.10107,2.968002676244806,Very_Long_Games
14652,De Bellis Renationis,1997,BaseGame,12 to under 18,1,2,3.5556,9,180,108,2,0,3,43,14,6.60814,2.817843510106345,Very_Long_Games
9204,Tokaido,2012,BaseGame,5 to under 12,2,5,1.7507,357,45,7340,96,491,2060,5049,1016,7.04782,1.5956349038664694,Median_Games
9416,Dungeon Twister 2: Prison,2009,BaseGame,5 to under 12,1,2,3.3077,91,60,2063,102,165,679,954,351,7.4198,2.664803155151771,Average_Games
15003,Nomads of Arabia: The Wandering Herds Game,2006,BaseGame,5 to under 12,3,6,2.2,15,45,131,14,4,15,78,37,6.06987,1.8535812381153605,Median_Games
70115,Game Over: Remix,2016,BaseGame,12 to under 18,2,6,2.0,1,30,0,0,0,0,1,1,8.0,1.711317698429467,Median_Games
22712,Ascension,1982,BaseGame,5 to under 12,2,4,1.0,1,60,32,2,7,13,18,4,6.33333,1.0,Average_Games
46286,Warhammer: Invasion  The Silent Forge,2010,PremiumGame,5 to under 12,2,2,2.375,8,30,628,18,15,33,118,33,7.48941,1.978061835340517,Median_Games
44063,Turkey Day,2009,BaseGame,5 to under 12,1,1,1.0,2,5,14,0,1,6,5,4,6.3,1.0,Very_Short_Games
20436,Parity,2002,BaseGame,5 to under 12,2,4,1.2,5,45,82,8,1,1,28,13,3.71429,1.1422635396858931,Median_Games
13690,Agricola Express,2009,BaseGame,5 to under 12,1,4,1.8182,11,20,218,4,21,101,101,75,6.31604,1.5820001408549895,Median_Games
12086,Panzer Grenadier: Desert Rats,2004,BaseGame,12 to under 18,2,2,2.7619,21,150,396,24,12,14,114,59,6.9614,2.253270652862877,Very_Long_Games
14379,Anno Domini: Wort Schrift Buch,2007,BaseGame,under 5,2,8,1.6667,3,30,97,1,0,3,44,8,6.72727,1.4742355095429256,Median_Games
43593,Legendk kapitnya,2004,BaseGame,12 to under 18,2,5,3.0,1,60,4,0,0,0,3,1,5.33333,2.422635396858934,Average_Games
54494,Warlike: Goblins vs Pirates vs Ninjas vs Robots vs Elves vs Zombies  vs Vampires,2015,BaseGame,12 to under 18,2,4,3.0,1,45,5,0,1,9,6,3,9.33333,2.422635396858934,Median_Games
58859,Stop the Germs!,2013,BaseGame,5 to under 12,2,2,1.4,5,10,43,2,3,23,16,16,7.4875,1.284527079371787,Short_Games
19953,Market Madness,1981,BaseGame,12 to under 18,2,8,2.25,4,60,47,6,1,0,17,4,6.20588,1.8891471230368333,Average_Games
42854,Triage,2012,BaseGame,5 to under 12,1,4,2.5,2,60,4,0,0,8,4,5,5.875,2.0669765476442,Average_Games
27235,Tapestry,2005,BaseGame,12 to under 18,2,4,3.0,2,30,10,0,0,10,4,3,7.5,2.422635396858934,Median_Games
21796,Kampfgruppe Peiper I: ASL Historical Module 2,1993,PremiumGame,12 to under 18,2,2,4.2917,24,120,757,12,36,54,212,76,7.82288,3.341444467920276,Long_Games
16386,Bakschisch,1995,BaseGame,5 to under 12,2,4,1.7778,9,60,166,7,12,16,101,31,5.65446,1.5532629058384393,Average_Games
9506,Thunderstone Advance: Worlds Collide,2014,BaseGame,12 to under 18,1,5,2.6842,19,60,1323,24,110,280,464,88,8.08774,2.198001267694908,Average_Games
63699,Hit It! Tactical Card Game of Tennis,2014,BaseGame,5 to under 12,2,2,1.5,2,30,2,0,0,1,1,1,6.0,1.3556588492147337,Median_Games
24600,Affentanz,2004,BaseGame,5 to under 12,2,4,1.0,2,10,19,1,0,1,10,3,5.85,1.0,Short_Games
51019,Blanc Noir,2011,BaseGame,12 to under 18,2,6,1.0,1,30,21,1,5,8,12,4,5.875,1.0,Median_Games
13953,Phantom,2012,BaseGame,5 to under 12,2,2,2.0,2,30,156,8,9,41,70,25,6.55,1.711317698429467,Median_Games
59931,Star Wars: X-Wing Miniatures Game  Rebel Transport Expansion Pack,2014,PremiumGame,12 to under 18,2,9,2.9286,14,30,1754,11,147,365,272,76,7.81654,2.3718473131910693,Median_Games
56522,Mice and Mystics Lost Chapter: Cat's Cradle,2012,PremiumGame,5 to under 12,1,4,3.0,5,60,845,5,60,219,129,49,7.81938,2.422635396858934,Average_Games
18570,GolfMania,1997,BaseGame,12 to under 18,2,6,1.25,24,20,397,51,3,14,218,83,5.13968,1.1778294246073666,Median_Games
54919,Vari8,2011,PremiumGame,12 to under 18,1,4,1.0,1,10,1,0,0,0,1,0,10.0,1.0,Short_Games
64385,League of Hackers,2014,BaseGame,12 to under 18,2,4,3.0,2,30,73,2,9,55,27,9,6.46296,2.422635396858934,Median_Games
21969,Tricky,1989,BaseGame,12 to under 18,2,6,2.0,3,150,21,0,0,0,7,4,6.35714,1.711317698429467,Very_Long_Games
22013,KRASH!,2001,BaseGame,12 to under 18,2,2,1.75,4,60,60,5,2,3,23,10,5.65217,1.5334882738221003,Average_Games
67009,The Lord of the Rings: The Card Game  The Wastes of Eriador,2015,PremiumGame,12 to under 18,1,2,4.0,1,60,277,1,35,89,23,14,8.32174,3.1339530952884007,Average_Games
61801,Sergeants D-Day,2014,BaseGame,12 to under 18,2,4,3.1667,6,90,73,3,16,24,19,12,7.1,2.541212057187126,Long_Games
47481,Kingpin: Colombian Cartel,2010,PremiumGame,12 to under 18,2,2,2.0,2,15,47,5,1,5,20,7,6.85,1.711317698429467,Short_Games
14909,How to Host a Murder: The Chicago Caper,1985,BaseGame,18 to under 21,8,8,2.0,5,180,186,23,5,6,58,36,6.2931,1.711317698429467,Very_Long_Games
23761,Sidewinder,1993,BaseGame,under 5,2,2,1.0,1,15,12,2,0,0,3,2,7.0,1.0,Short_Games
13960,Junkyard Races,2003,BaseGame,5 to under 12,2,8,2.1765,17,120,207,23,32,68,111,65,6.10946,1.836865272202268,Long_Games
52053,Rekorde im Tierreich memory,2011,BaseGame,5 to under 12,1,4,1.0,2,20,7,0,0,0,4,0,7.125,1.0,Median_Games
35962,Munchkin 6: Demented Dungeons,2008,PremiumGame,5 to under 12,3,6,1.9143,70,90,3402,67,28,190,1153,182,6.5106,1.663839707021621,Long_Games
16431,Ninja Sen So,2007,BaseGame,5 to under 12,2,6,1.8333,6,10,42,4,4,16,30,18,6.5,1.5927410381012743,Short_Games
22847,Killer Bunnies and the Quest for the Magic Carrot ORANGE Booster,2004,PremiumGame,12 to under 18,2,8,2.1837,49,90,1773,59,16,41,669,141,6.52692,1.84198675963096,Long_Games
15028,Qwitch,2002,BaseGame,5 to under 12,2,8,1.1,20,10,595,59,2,9,208,117,5.72034,1.0711317698429468,Short_Games
18632,Therapy,1986,BaseGame,12 to under 18,3,6,1.4889,45,90,714,42,2,16,433,119,5.25956,1.347763222762166,Long_Games
18061,Crystal Code,2006,BaseGame,5 to under 12,2,4,1.5714,7,30,45,3,4,4,47,16,4.85319,1.4064469328825973,Median_Games
15630,Mat Goceng,2013,BaseGame,5 to under 12,3,6,1.5,4,30,47,0,0,6,36,12,6.48472,1.3556588492147337,Median_Games
21471,Snowstorm,1994,BaseGame,5 to under 12,1,12,1.4,5,30,55,2,1,6,21,15,6.21429,1.284527079371787,Median_Games
12595,Marengo,1995,BaseGame,12 to under 18,1,2,3.4706,17,180,413,21,3,22,97,42,6.94175,2.7573815057398408,Very_Long_Games
26833,Looney  Tunes  4-Toon Race,2003,BaseGame,5 to under 12,2,4,2.0,1,20,3,0,1,2,2,2,3.94,1.711317698429467,Median_Games
10950,25 Words or Less,1996,BaseGame,12 to under 18,4,7,1.5455,44,60,601,55,13,42,438,209,6.54146,1.3880238044932742,Average_Games
67905,"VikinGalaxy ""The Dark Attack""",2015,BaseGame,5 to under 12,2,4,1.0,2,45,26,0,0,2,26,5,9.0,1.0,Median_Games
30162,Numbers Game,1997,BaseGame,under 5,1,4,1.0,1,10,2,0,0,0,2,1,3.55,1.0,Short_Games
48235,Zooki,2010,BaseGame,5 to under 12,2,8,1.0,1,20,2,0,0,1,1,0,6.65,1.0,Median_Games
18891,MindTrap,1991,BaseGame,12 to under 18,2,16,1.9692,130,60,2572,218,0,16,1298,483,4.70211,1.717146277906895,Average_Games
10951,BasketBoss,2009,BaseGame,5 to under 12,2,5,2.1268,71,50,471,38,41,80,457,183,6.43223,1.8164913022043805,Average_Games
46689,Insyllium,2010,BaseGame,12 to under 18,3,4,3.0,5,60,44,4,8,22,20,12,6.195,2.422635396858934,Average_Games
14213,Fury of the Clansmen,1994,BaseGame,12 to under 18,2,8,2.75,8,120,214,13,43,45,87,40,6.3592,2.2448059722515668,Long_Games
67743,Hold Your Breath! 5/6 Player Expansion,2015,PremiumGame,5 to under 12,5,6,1.0,1,20,58,2,2,1,2,1,7.75,1.0,Median_Games
58010,DTC,2012,BaseGame,5 to under 12,2,6,1.5,4,20,45,0,1,4,25,6,6.252,1.3556588492147337,Median_Games
55188,Jagdrevier,2012,BaseGame,5 to under 12,2,5,2.0,1,30,15,1,1,2,9,3,5.5,1.711317698429467,Median_Games
38155,Stalingrad:  The Leather Factory,2008,BaseGame,under 5,1,1,2.0,1,90,19,1,2,2,2,2,5.5,1.711317698429467,Long_Games
14843,Open Sesame,2012,BaseGame,5 to under 12,3,5,1.2,5,20,149,13,7,34,59,18,6.29746,1.1422635396858931,Median_Games
32369,Biathlon,2005,BaseGame,5 to under 12,2,10,2.0,1,30,10,0,0,3,2,3,5.0,1.711317698429467,Median_Games
15246,Raid the Pantry,2012,BaseGame,5 to under 12,2,4,1.6667,6,30,37,0,1,4,30,10,7.55667,1.4742355095429256,Median_Games
45745,Akebono,2010,BaseGame,5 to under 12,2,2,1.5,2,45,14,0,1,5,4,3,5.75,1.3556588492147337,Median_Games
14414,Urban War,2005,BaseGame,12 to under 18,2,2,2.7273,11,60,58,4,4,13,31,14,7.22581,2.2286590604972183,Average_Games
13009,Lightning: D-Day,2004,BaseGame,5 to under 12,2,2,1.8438,32,30,425,43,12,41,258,147,6.00403,1.600209873934784,Median_Games
43951,Dire Heroes: Gas Attack at Ypres,2009,BaseGame,5 to under 12,1,2,2.0,2,60,37,2,3,19,8,11,7.5625,1.711317698429467,Average_Games
66221,Floating Market,2015,BaseGame,12 to under 18,2,5,1.75,4,45,45,1,18,105,9,35,7.27778,1.5334882738221003,Median_Games
9737,Wildlife Safari,1994,BaseGame,5 to under 12,2,5,1.3051,272,30,2777,95,122,362,2324,1141,6.61628,1.2537889992252975,Median_Games
9883,The Builders: Middle Ages,2013,BaseGame,5 to under 12,2,4,1.7565,115,30,2666,98,91,365,1605,333,6.63091,1.550482428340024,Median_Games
26208,Frantic Frogs,2004,BaseGame,5 to under 12,2,4,1.3333,3,15,10,2,0,1,5,8,6.0,1.237082188886541,Short_Games
16011,High Voltage,2006,BaseGame,5 to under 12,2,4,2.1667,6,45,117,16,3,14,52,25,6.27885,1.8298943587576588,Median_Games
24786,Pietje Bell,2003,BaseGame,5 to under 12,2,6,1.0,2,45,3,0,0,0,4,2,5.5,1.0,Median_Games
16494,Zwergen Ziehen,1997,BaseGame,5 to under 12,2,4,1.2,10,20,188,9,3,15,83,25,5.71699,1.1422635396858931,Median_Games
15001,The Isle of Doctor Necreaux,2009,BaseGame,12 to under 18,1,5,1.8696,46,40,947,119,27,179,539,234,5.64357,1.6185618705542644,Median_Games
